Year,WinOrLose,Type,Key,Item
1941,Nominees,"Special Effects","One Million B.C.","Photographic Effects by Roy Seawright; Sound Effects by Elmer Raguse"
1941,Nominees,"Special Effects","Rebecca","Photographic Effects by Jack Cosgrove; Sound Effects by Arthur Johns"
1941,Nominees,"Special Effects","The Sea Hawk","Photographic Effects by Byron Haskin; Sound Effects by Nathan Levinson"
1941,Nominees,"Special Effects","Swiss Family Robinson","Photographic Effects by Vernon L. Walker; Sound Effects by John O. Aalberg"
1941,Nominees,"Special Effects","Typhoon","Photographic Effects by Farciot Edouart, Gordon Jennings; Sound Effects by Loren Ryder"
1941,Nominees,"Special Effects","Women In War","Photographic Effects by Howard J. Lydecker, William Bradford, Ellis J. Thackery; Sound Effects by Herbert Norsch"
1941,Winner,"Writing (Original Screenplay)","The Great Mcginty","Preston Sturges"
1941,Nominees,"Writing (Original Screenplay)","Angels Over Broadway","Ben Hecht"
1941,Nominees,"Writing (Original Screenplay)","Dr. Ehrlich's Magic Bullet","John Huston, Heinz Herald, Norman Burnside"
1941,Nominees,"Writing (Original Screenplay)","Foreign Correspondent","Charles Bennett, Joan Harrison"
1941,Nominees,"Writing (Original Screenplay)","The Great Dictator","Charles Chaplin"
1941,Winner,"Writing (Original Story)","Arise, My Love","Benjamin Glazer, John S. Toldy"
1941,Nominees,"Writing (Original Story)","Comrade X","Walter Reisch"
1941,Nominees,"Writing (Original Story)","Edison, The Man","Dore Schary, Hugo Butler"
1941,Nominees,"Writing (Original Story)","My Favorite Wife","Bella Spewack, Samuel Spewack, Leo McCarey"
1941,Nominees,"Writing (Original Story)","The Westerner","Stuart N. Lake"
1941,Winner,"Writing (Screenplay)","The Philadelphia Story","Donald Ogden Stewart"
1941,Nominees,"Writing (Screenplay)","The Grapes Of Wrath","Nunnally Johnson"
1941,Nominees,"Writing (Screenplay)","Kitty Foyle","Dalton Trumbo"
1941,Nominees,"Writing (Screenplay)","The Long Voyage Home","Dudley Nichols"
1941,Nominees,"Writing (Screenplay)","Rebecca","Robert E. Sherwood, Joan Harrison"
1942,Winner,"Actor","Gary Cooper","Sergeant York"
1942,Nominees,"Actor","Cary Grant","Penny Serenade"
1942,Nominees,"Actor","Walter Huston","All That Money Can Buy"
1942,Nominees,"Actor","Robert Montgomery","Here Comes Mr. Jordan"
1942,Nominees,"Actor","Orson Welles","Citizen Kane"
1942,Winner,"Actor In A Supporting Role","Donald Crisp","How Green Was My Valley"
1942,Nominees,"Actor In A Supporting Role","Walter Brennan","Sergeant York"
1942,Nominees,"Actor In A Supporting Role","Charles Coburn","The Devil and Miss Jones"
1942,Nominees,"Actor In A Supporting Role","James Gleason","Here Comes Mr. Jordan"
1942,Nominees,"Actor In A Supporting Role","Sydney Greenstreet","The Maltese Falcon"
1942,Winner,"Actress","Joan Fontaine","Suspicion"
1942,Nominees,"Actress","Bette Davis","The Little Foxes"
1942,Nominees,"Actress","Olivia De Havilland","Hold Back the Dawn"
1942,Nominees,"Actress","Greer Garson","Blossoms in the Dust"
1942,Nominees,"Actress","Barbara Stanwyck","Ball of Fire"
1942,Winner,"Actress In A Supporting Role","Mary Astor","The Great Lie"
1942,Nominees,"Actress In A Supporting Role","Sara Allgood","How Green Was My Valley"
1942,Nominees,"Actress In A Supporting Role","Patricia Collinge","The Little Foxes"
1942,Nominees,"Actress In A Supporting Role","Teresa Wright","The Little Foxes"
1942,Nominees,"Actress In A Supporting Role","Margaret Wycherly","Sergeant York"
1942,Winner,"Art Direction (Black-And-White)","How Green Was My Valley","Art Direction: Richard Day, Nathan Juran; Interior Decoration: Thomas Little"
1942,Nominees,"Art Direction (Black-And-White)","Citizen Kane","Art Direction: Perry Ferguson, Van Nest Polglase; Interior Decoration: Al Fields, Darrell Silvera"
1942,Nominees,"Art Direction (Black-And-White)","The Flame Of New Orleans","Art Direction: Martin Obzina, Jack Otterson; Interior Decoration: Russell A. Gausman"
1942,Nominees,"Art Direction (Black-And-White)","Hold Back The Dawn","Art Direction: Hans Dreier, Robert Usher; Interior Decoration: Sam Comer"
1942,Nominees,"Art Direction (Black-And-White)","Ladies In Retirement","Art Direction: Lionel Banks; Interior Decoration: George Montgomery"
1942,Nominees,"Art Direction (Black-And-White)","The Little Foxes","Art Direction: Stephen Goosson; Interior Decoration: Howard Bristol"
1942,Nominees,"Art Direction (Black-And-White)","Sergeant York","Art Direction: John Hughes; Interior Decoration: Fred MacLean"
1942,Nominees,"Art Direction (Black-And-White)","The Son Of Monte Cristo","Art Direction: John DuCasse Schulze; Interior Decoration: Edward G. Boyle"
1942,Nominees,"Art Direction (Black-And-White)","Sundown","Art Direction: Alexander Golitzen; Interior Decoration: Richard Irvine"
1942,Nominees,"Art Direction (Black-And-White)","That Hamilton Woman","Art Direction: Vincent Korda; Interior Decoration: Julia Heron"
1942,Nominees,"Art Direction (Black-And-White)","When Ladies Meet","Art Direction: Cedric Gibbons, Randall Duell; Interior Decoration: Edwin B. Willis"
1942,Winner,"Art Direction (Color)","Blossoms In The Dust","Art Direction: Cedric Gibbons, Urie McCleary; Interior Decoration: Edwin B. Willis"
1942,Nominees,"Art Direction (Color)","Blood And Sand","Art Direction: Richard Day, Joseph C. Wright; Interior Decoration: Thomas Little"
1942,Nominees,"Art Direction (Color)","Louisiana Purchase","Art Direction: Raoul Pene du Bois; Interior Decoration: Stephen A. Seymour"
1942,Winner,"Cinematography (Black-And-White)","How Green Was My Valley","Arthur Miller"
1942,Nominees,"Cinematography (Black-And-White)","The Chocolate Soldier","Karl Freund"
1942,Nominees,"Cinematography (Black-And-White)","Citizen Kane","Gregg Toland"
1942,Nominees,"Cinematography (Black-And-White)","Dr. Jekyll And Mr. Hyde","Joseph Ruttenberg"
1942,Nominees,"Cinematography (Black-And-White)","Here Comes Mr. Jordan","Joseph Walker"
1942,Nominees,"Cinematography (Black-And-White)","Hold Back The Dawn","Leo Tover"
1942,Nominees,"Cinematography (Black-And-White)","Sergeant York","Sol Polito"
1942,Nominees,"Cinematography (Black-And-White)","Sun Valley Serenade","Edward Cronjager"
1942,Nominees,"Cinematography (Black-And-White)","Sundown","Charles Lang"
1942,Nominees,"Cinematography (Black-And-White)","That Hamilton Woman","That Hamilton Woman"
1942,Winner,"Cinematography (Color)","Blood And Sand","Ernest Palmer, Ray Rennahan"
1942,Nominees,"Cinematography (Color)","Aloma Of The South Seas","Wilfred M. Cline, Karl Struss, William Snyder"
1942,Nominees,"Cinematography (Color)","Billy The Kid","William V. Skall, Leonard Smith"
1942,Nominees,"Cinematography (Color)","Blossoms In The Dust","Karl Freund, W. Howard Greene"
1942,Nominees,"Cinematography (Color)","Dive Bomber","Bert Glennon"
1942,Nominees,"Cinematography (Color)","Louisiana Purchase","Harry Hallenberger, Ray Rennahan"
1942,Winner,"Directing","How Green Was My Valley","John Ford"
1942,Nominees,"Directing","Citizen Kane","Orson Welles"
1942,Nominees,"Directing","Here Comes Mr. Jordan","Alexander Hall"
1942,Nominees,"Directing","The Little Foxes","William Wyler"
1942,Nominees,"Directing","Sergeant York","Howard Hawks"
1942,Winner,"Documentary (Short Subject)","Churchill's Island","National Film Board of Canada"
1942,Nominees,"Documentary (Short Subject)","Adventure In The Bronx","Film Associates"
1942,Nominees,"Documentary (Short Subject)","Bomber","United States Office for Emergency Management Film Unit"
1942,Nominees,"Documentary (Short Subject)","Christmas Under Fire","British Ministry of Information"
1942,Nominees,"Documentary (Short Subject)","Letter From Home","British Ministry of Information"
1942,Nominees,"Documentary (Short Subject)","Life Of A Thoroughbred","Truman Talley, Producer"
1942,Nominees,"Documentary (Short Subject)","Norway In Revolt","The March of Time"
1942,Nominees,"Documentary (Short Subject)","A Place To Live","Philadelphia Housing Association"
1942,Nominees,"Documentary (Short Subject)","Russian Soil","Amkino"
1942,Nominees,"Documentary (Short Subject)","Soldiers Of The Sky","Truman Talley, Producer"
1942,Nominees,"Documentary (Short Subject)","War Clouds In The Pacific","National Film Board of Canada"
1942,Winner,"Film Editing","Sergeant York","William Holmes"
1942,Nominees,"Film Editing","Citizen Kane","Robert Wise"
1942,Nominees,"Film Editing","Dr. Jekyll And Mr. Hyde","Harold F. Kress"
1942,Nominees,"Film Editing","How Green Was My Valley","James B. Clark"
1942,Nominees,"Film Editing","The Little Foxes","Daniel Mandell"
1942,Winner,"Irving G. Thalberg Memorial Award","","Walt Disney"
1942,Winner,"Music (Music Score Of A Dramatic Picture)","All That Money Can Buy","Bernard Herrmann"
1942,Nominees,"Music (Music Score Of A Dramatic Picture)","Back Street","Frank Skinner"
1942,Nominees,"Music (Music Score Of A Dramatic Picture)","Ball Of Fire","Alfred Newman"
1942,Nominees,"Music (Music Score Of A Dramatic Picture)","Cheers For Miss Bishop","Edward Ward"
1942,Nominees,"Music (Music Score Of A Dramatic Picture)","Citizen Kane","Bernard Herrmann"
1942,Nominees,"Music (Music Score Of A Dramatic Picture)","Dr. Jekyll And Mr. Hyde","Franz Waxman"
1942,Nominees,"Music (Music Score Of A Dramatic Picture)","Hold Back The Dawn","Victor Young"
1942,Nominees,"Music (Music Score Of A Dramatic Picture)","How Green Was My Valley","Alfred Newman"
1942,Nominees,"Music (Music Score Of A Dramatic Picture)","King Of The Zombies","Edward Kay"
1942,Nominees,"Music (Music Score Of A Dramatic Picture)","Ladies In Retirement","Morris Stoloff, Ernst Toch"
1942,Nominees,"Music (Music Score Of A Dramatic Picture)","The Little Foxes","Meredith Willson"
1942,Nominees,"Music (Music Score Of A Dramatic Picture)","Lydia","Miklos Rozsa"
1942,Nominees,"Music (Music Score Of A Dramatic Picture)","Mercy Island","Cy Feuer, Walter Scharf"
1942,Nominees,"Music (Music Score Of A Dramatic Picture)","Sergeant York","Max Steiner"
1942,Nominees,"Music (Music Score Of A Dramatic Picture)","So Ends Our Night","Louis Gruenberg"
1942,Nominees,"Music (Music Score Of A Dramatic Picture)","Sundown","Miklos Rozsa"
1942,Nominees,"Music (Music Score Of A Dramatic Picture)","Suspicion","Franz Waxman"
1942,Nominees,"Music (Music Score Of A Dramatic Picture)","Tanks A Million","Edward Ward"
1942,Nominees,"Music (Music Score Of A Dramatic Picture)","That Uncertain Feeling","Werner Heymann"
1942,Nominees,"Music (Music Score Of A Dramatic Picture)","This Woman Is Mine","Richard Hageman"
1942,Winner,"Music (Scoring Of A Musical Picture)","Dumbo","Frank Churchill, Oliver Wallace"
1942,Nominees,"Music (Scoring Of A Musical Picture)","All-American Co-Ed","Edward Ward"
1942,Nominees,"Music (Scoring Of A Musical Picture)","Birth Of The Blues","Robert Emmett Dolan"
1942,Nominees,"Music (Scoring Of A Musical Picture)","Buck Privates","Charles Previn"
1942,Nominees,"Music (Scoring Of A Musical Picture)","The Chocolate Soldier","Herbert Stothart, Bronislau Kaper"
1942,Nominees,"Music (Scoring Of A Musical Picture)","Ice-Capades","Cy Feuer"
1942,Nominees,"Music (Scoring Of A Musical Picture)","The Strawberry Blonde","Heinz Roemheld"
1942,Nominees,"Music (Scoring Of A Musical Picture)","Sun Valley Serenade","Emil Newman"
1942,Nominees,"Music (Scoring Of A Musical Picture)","Sunny","Anthony Collins"
1942,Nominees,"Music (Scoring Of A Musical Picture)","You'll Never Get Rich","Morris Stoloff"
1942,Winner,"Music (Song)","Lady Be Good","The Last Time I Saw Paris in "Lady Be Good" Music by Jerome Kern; Lyrics by Oscar Hammerstein II"
1942,Nominees,"Music (Song)","Dumbo","Baby Mine in "Dumbo" Music by Frank Churchill; Lyrics by Ned Washington"
1942,Nominees,"Music (Song)","Ridin' On A Rainbow","Be Honest With Me in "Ridin' on a Rainbow" Music and Lyrics by Gene Autry and Fred Rose"
1942,Nominees,"Music (Song)","Blues In The Night","Blues In The Night in "Blues in the Night" Music by Harold Arlen; Lyrics by Johnny Mercer"
1942,Nominees,"Music (Song)","Buck Privates","Boogie Woogie Bugle Boy Of Company B in "Buck Privates" Music by Hugh Prince; Lyrics by Don Raye"
1942,Nominees,"Music (Song)","Sun Valley Serenade","Chattanooga Choo Choo in "Sun Valley Serenade" Music by Harry Warren; Lyrics by Mack Gordon"
1942,Nominees,"Music (Song)","Las Vegas Nights","Dolores in "Las Vegas Nights" Music by Lou Alter; Lyrics by Frank Loesser"
1942,Nominees,"Music (Song)","All-American Co-Ed","Out Of The Silence in "All-American Co-Ed" Music and Lyrics by Lloyd B. Norlind"
1942,Nominees,"Music (Song)","You'll Never Get Rich","Since I Kissed My Baby Goodbye in "You'll Never Get Rich" Music and Lyrics by Cole Porter"
1942,Winner,"Outstanding Motion Picture","How Green Was My Valley","20th Century-Fox"
1942,Nominees,"Outstanding Motion Picture","Blossoms In The Dust","Metro-Goldwyn-Mayer"
1942,Nominees,"Outstanding Motion Picture","Citizen Kane","Mercury"
1942,Nominees,"Outstanding Motion Picture","Here Comes Mr. Jordan","Columbia"
1942,Nominees,"Outstanding Motion Picture","Hold Back The Dawn","Paramount"
1942,Nominees,"Outstanding Motion Picture","The Little Foxes","Samuel Goldwyn Productions"
1942,Nominees,"Outstanding Motion Picture","The Maltese Falcon","Warner Bros."
1942,Nominees,"Outstanding Motion Picture","One Foot In Heaven","Warner Bros."
1942,Nominees,"Outstanding Motion Picture","Sergeant York","Warner Bros."
1942,Nominees,"Outstanding Motion Picture","Suspicion","RKO Radio"
1942,Winner,"Short Subject (Cartoon)","Lend A Paw","Walt Disney, Producer"
1942,Nominees,"Short Subject (Cartoon)","Boogie Woogie Bugle Boy Of Company B","Walter Lantz, Producer"
1942,Nominees,"Short Subject (Cartoon)","Hiawatha's Rabbit Hunt","Leon Schlesinger, Producer"
1942,Nominees,"Short Subject (Cartoon)","How War Came","Columbia"
1942,Nominees,"Short Subject (Cartoon)","The Night Before Christmas","Metro-Goldwyn-Mayer"
1942,Nominees,"Short Subject (Cartoon)","Rhapsody In Rivets","Leon Schlesinger, Producer"
1942,Nominees,"Short Subject (Cartoon)","Rhythm In The Ranks","George Pal, Producer"
1942,Nominees,"Short Subject (Cartoon)","The Rookie Bear","Metro-Goldwyn-Mayer"
1942,Nominees,"Short Subject (Cartoon)","Superman","Max Fleischer, Producer"
1942,Nominees,"Short Subject (Cartoon)","Truant Officer Donald","Walt Disney, Producer"
1942,Winner,"Short Subject (One-Reel)","Of Pups And Puzzles","Metro-Goldwyn-Mayer"
1942,Nominees,"Short Subject (One-Reel)","Army Champions","Pete Smith, Producer"
1942,Nominees,"Short Subject (One-Reel)","Beauty And The Beach","Paramount"
1942,Nominees,"Short Subject (One-Reel)","Down On The Farm","Paramount"
1942,Nominees,"Short Subject (One-Reel)","Forty Boys And A Song","Warner Bros."
1942,Nominees,"Short Subject (One-Reel)","Kings Of The Turf","Warner Bros."
1942,Nominees,"Short Subject (One-Reel)","Sagebrush And Silver","20th Century-Fox"
1942,Winner,"Short Subject (Two-Reel)","Main Street On The March!","Metro-Goldwyn-Mayer"
1942,Nominees,"Short Subject (Two-Reel)","Alive In The Deep","Woodard Productions, Inc."
1942,Nominees,"Short Subject (Two-Reel)","Forbidden Passage","Metro-Goldwyn-Mayer"
1942,Nominees,"Short Subject (Two-Reel)","The Gay Parisian","Warner Bros."
1942,Nominees,"Short Subject (Two-Reel)","The Tanks Are Coming","United States Army"
1942,Winner,"Sound Recording","That Hamilton Woman","General Service Sound Department, Jack Whitney, Sound Director"
1942,Nominees,"Sound Recording","Appointment For Love","Universal Studio Sound Department, Bernard B. Brown, Sound Director"
1942,Nominees,"Sound Recording","Ball Of Fire","Samuel Goldwyn Studio Sound Department, Thomas T. Moulton, Sound Director"
1942,Nominees,"Sound Recording","The Chocolate Soldier","Metro-Goldwyn-Mayer Studio Sound Department, Douglas Shearer, Sound Director"
1942,Nominees,"Sound Recording","Citizen Kane","RKO Radio Studio Sound Department, John Aalberg, Sound Director"
1942,Nominees,"Sound Recording","The Devil Pays Off","Republic Studio Sound Department, Charles Lootens, Sound Director"
1942,Nominees,"Sound Recording","How Green Was My Valley","20th Century-Fox Studio Sound Department, E. H. Hansen, Sound Director"
1942,Nominees,"Sound Recording","The Men In Her Life","Columbia Studio Sound Department, John Livadary, Sound Director"
1942,Nominees,"Sound Recording","Sergeant York","Warner Bros. Studio Sound Department, Nathan Levinson, Sound Director"
1942,Nominees,"Sound Recording","Skylark","Paramount Studio Sound Department, Loren Ryder, Sound Director"
1942,Nominees,"Sound Recording","Topper Returns","Hal Roach Studio Sound Department, Elmer Raguse, Sound Director"
1942,Winner,"Special Award","Fantasia","Special Award"
1942,Winner,"Special Award","Kukan","Special Award"
1942,Winner,"Special Award","Target For Tonight","Special Award"
1942,Winner,"Special Effects","I Wanted Wings","Photographic Effects by Farciot Edouart, Gordon Jennings; Sound Effects by Louis Mesenkop"
1942,Nominees,"Special Effects","Aloma Of The South Seas","Photographic Effects by Farciot Edouart, Gordon Jennings; Sound Effects by Louis Mesenkop"
